c [mM],best Homo,best Hetero,MC 98% Homo lo,MC 98% Homo hi,MC 98% Hetero lo,MC 98% Hetero hi
2.0892961308540396,7.9697361405231675,8.280832585509794,7.668330395449451,8.271141885596885,7.932541403544446,8.629123767475141
2.1877616239495525,7.9012507774061405,8.214693584384635,7.601546778378322,8.20095477643396,7.868944872016963,8.560442296752308
2.290867652767773,7.830583215060576,8.146448387872024,7.532207613602274,8.128958816518878,7.801825440823233,8.491071334920814
2.3988329190194904,7.757709950346104,8.076074307657654,7.460610353583375,8.054809547108833,7.732063202646859,8.420085412668449
2.51188643150958,7.682610747431948,8.003551773923977,7.387230034027324,7.977991460836572,7.660250087844364,8.34685346000359
2.6302679918953817,7.60526505892322,7.928860741634028,7.3118025896900996,7.898727528156341,7.586615944766668,8.271105538501388
2.7542287033381663,7.525659354028457,7.851988003522055,7.233083262628043,7.818235445428872,7.5107916653112206,8.19318434173289
2.884031503126606,7.443782304853995,7.772922360982072,7.1524447321675915,7.735119877540399,7.433333120709698,8.112511601254447
3.019951720402016,7.3596290743131085,7.691658896463965,7.069270535998096,7.649987612628121,7.35375292661656,8.02956486631137
3.1622776601683795,7.273198495451211,7.608196137317023,6.984038206936461,7.562358783965962,7.270137965986743,7.946254308647303
3.311311214825911,7.184495708056717,7.522538677105745,6.897876881017139,7.471114535096295,7.186530166618543,7.858547187592946
3.4673685045253166,7.0935302340792665,7.434695236091422,6.807082073321529,7.379978394837004,7.100693247157593,7.76869722502525
3.630780547701014,7.00031931566118,7.344681984872966,6.715549375557371,7.285089255764989,7.012076715987523,7.677287253758409
3.8018939632056115,6.904883644647602,7.252518260254711,6.62179089893357,7.187976390361634,6.920811137261457,7.584225383247966
3.9810717055349722,6.807251475826586,7.158230665807895,6.526984655371496,7.087518296281676,6.827242812027698,7.489218519588092
4.168693834703354,6.707459802069339,7.061854235522391,6.429003994805563,6.985915609333115,6.732183936554044,7.391524534490738
4.36515832240166,6.605550700779204,6.9634287701921735,6.330978511610847,6.88012288994756,6.634918115291712,7.291939425092635
4.570881896148751,6.501576418388373,6.863003913513442,6.229314978075535,6.773837858701211,6.535753612459053,7.1902542145678305
4.786300923226384,6.395596062730659,6.760635837965351,6.126103669623519,6.665088455837799,6.435041240216035,7.0862304357146675
5.011872336272724,6.287671200440592,6.656382837862424,6.0207433657182055,6.554599035162978,6.332258299078795,6.980507376646052
5.248074602497725,6.177872587349726,6.550312057781018,5.9139854782031955,6.4417596964962565,6.227522194503389,6.873101921058647
5.495408738576245,6.066285055862401,6.442504380561114,5.805022456756706,6.327547654968095,6.12153724641821,6.763471514704017
5.7543993733715695,5.952996343549988,6.333043259323633,5.691239872174976,6.214752814925,6.01377225848401,6.652314260163256
6.025595860743578,5.838101200742285,6.222018831459746,5.5775167158967065,6.0986856855878635,5.904676311897119,6.5393613510223725
6.309573444801933,5.72169896131372,6.109525498938538,5.462414020457794,5.980983902169647,5.7942493141970175,6.424801683680059
6.606934480075961,5.603898175279072,5.99566657366178,5.347744685219162,5.8600516653389825,5.682751376766961,6.308581770556599
6.918309709189364,5.484869892885726,5.880607577626999,5.232557985826567,5.737181799944885,5.57201182765847,6.1892033275955285
7.244359600749901,5.364766021124451,5.764494618850142,5.11431652646579,5.615215515783112,5.459988740850803,6.069000496849481
7.5857757502918375,5.24371932207933,5.6474544124486314,4.9946670987509485,5.492771545407711,5.345987725015909,5.948921099881354
7.943282347242816,5.121848583695595,5.529599477391255,4.87461676144194,5.36908040594925,5.230681848651031,5.828517106131478
8.31763771102671,4.999272277364542,5.411041823186595,4.756183788243725,5.24236076648536,5.114083056586961,5.70800058978623
8.709635899560807,4.876125731858384,5.291910155858968,4.635576995972926,5.116674467743842,4.997880023813788,5.585940287904148
9.120108393559097,4.752536498173826,5.172325277530214,4.514191173158385,4.990881823189267,4.881981325485418,5.46266922957501
9.549925860214358,4.628641096896791,5.052416870923958,4.3931961405003435,4.864086053293239,4.765091753216212,5.339741988631704
10.0,4.504584864750564,4.9323233851061765,4.272271614713588,4.7368981147875395,4.64908973206854,5.215557038143813
14.89795918367347,3.445992707950391,3.9060223689053615,3.251857873237983,3.6401275426627993,3.646702213892434,4.165342523918289
19.79591836734694,2.7416489833641275,3.2210828168087815,2.5808524184262653,2.9024455483019898,2.9868562396643563,3.4553093939532067
24.693877551020407,2.2430844209792484,2.7348234183739826,2.105269421165543,2.3808994207929537,2.514491875256051,2.9551549614919144
29.591836734693878,1.8737703068127152,2.3736420506999747,1.755544077133796,1.9919965364916343,2.162431453262852,2.5848526481370975
34.48979591836735,1.590443055331912,2.0959322339065167,1.488907886611167,1.691978224052657,1.8896747424639437,2.30218972534909
39.38775510204081,1.3669618462383368,1.8771413773692436,1.2806315409110927,1.453292151565581,1.6737784893272123,2.080504265411275
44.285714285714285,1.1866428042884873,1.7009838840056564,1.1097978171649765,1.2634877914119982,1.4940414336976326,1.90792633431368
49.183673469387756,1.0383846607046499,1.556436792164439,0.9682814938727036,1.1084878275365961,1.3484430255657076,1.7644305587631706
54.08163265306123,0.914528128725884,1.4359057769962458,0.8499168957555273,0.9791393616962406,1.226218807192584,1.6455927467999076
58.9795918367347,0.809642535446474,1.3340141914017403,0.748083268502168,0.87120180239078,1.1238092142894356,1.544219168514045
63.87755102040816,0.7197661444370693,1.246845349642726,0.6602159479701857,0.779316340903953,1.0324352727649508,1.4612554265205013
68.77551020408163,0.6419525829757102,1.1714905740615489,0.5849264287901952,0.6989787371612253,0.9585655052195581,1.3844156429035397
73.6734693877551,0.5739679395343047,1.105747622120675,0.5177229988527198,0.6302128802158896,0.8926968587782993,1.3187983854630507
78.57142857142857,0.5140904631042011,1.0479214691157757,0.45812459816175044,0.5700563280466519,0.8342676442735932,1.261575293957958
83.46938775510205,0.4609754566036699,0.9966900800714233,0.4038265464115985,0.5181243667957413,0.7824386113681723,1.2109415487746744
88.36734693877551,0.4135578797546269,0.9510077234917591,0.3559946648298455,0.47112109467940827,0.734257324573934,1.1677581224095843
93.26530612244898,0.3709731813597381,0.9100263789815477,0.31357966221035377,0.42836670050912246,0.6892918213305367,1.1307609366325586
98.16326530612245,0.33253039980916466,0.8730693042381987,0.2743292735854163,0.390731526032913,0.6489617755306886,1.097176832945709
103.06122448979592,0.297661355266154,0.8395806065513103,0.23817944547526998,0.35714326505703803,0.6148694356993711,1.0642917774032494
107.9591836734694,0.2658949906733059,0.8090998933524682,0.20606807807325772,0.3257219032733541,0.583377218140249,1.0348225685646875
112.85714285714286,0.23683858299852467,0.7812437370917515,0.1764855687370765,0.29719159725997285,0.5539023426744086,1.0085851315090946
117.75510204081633,0.21016532834827295,0.7556934690649073,0.14922507093373363,0.27110558576281224,0.526636762980635,0.9847501751491796
122.6530612244898,0.1855981202438044,0.7321791302046421,0.12302510034998584,0.24817114013762295,0.5015752492017074,0.9627830112075768
127.55102040816327,0.16289806295918163,0.7104681276521849,0.09948837330239739,0.22630775261596586,0.4793964404439339,0.9415398148604359
132.44897959183675,0.1418613146153116,0.690362197303271,0.0774229372239208,0.2062996920067024,0.45975017213809277,0.9209742224684492
137.3469387755102,0.1223137693323002,0.6716921860165308,0.056436255483163195,0.1881912831814372,0.44149407577390265,0.901890296259159
142.24489795918367,0.10410510697688125,0.6543121855299603,0.036961695035945874,0.17124851891781662,0.4232740777804388,0.8853502932794818
147.14285714285714,0.08710431152107478,0.6380951219197986,0.018514130402561862,0.1556944926395877,0.4054474746493044,0.8707427691902927
152.0408163265306,0.07119698916691242,0.6229301340289202,0.0010663345230629978,0.14132764381076185,0.3887673042267353,0.8570929638311051
156.9387755102041,0.05628093578316262,0.6087181922503788,-0.014473307562137369,0.12703517912846263,0.3731251017878973,0.8443112827128603
161.83673469387756,0.04226729688920772,0.5953733023968075,-0.029326551463135314,0.11386114524155075,0.35842814889051966,0.8323184559030954
166.73469387755102,0.029077725567726365,0.5828197012582237,-0.04368796579480637,0.1018434169302591,0.34459457009390687,0.8210448324225406
171.6326530612245,0.016642427598305698,0.5709899341410574,-0.05702799527837227,0.09031285047498366,0.33155082309669076,0.8104290451854239
176.53061224489795,0.004899224984889816,0.5598239463848738,-0.06977932851183533,0.07957777848161496,0.31923714253597013,0.8004107502337774
181.42857142857144,-0.006207493039347423,0.5492680586208265,-0.08177248466160188,0.06935749858290703,0.3075900915721636,0.7909460256694893
186.3265306122449,-0.016726853851781964,0.5392749040141007,-0.09302681726329477,0.059573109559730844,0.29655884846390534,0.7819909595642961
191.22448979591837,-0.02670353501192224,0.5298014130731112,-0.1036951466197981,0.05028807659595362,0.28609636830480956,0.7735064578414129
