c [mM],best Homo,best Hetero,MC 90% Homo lo,MC 90% Homo hi,MC 90% Hetero lo,MC 90% Hetero hi
1.0,8.798670717062425,9.081521184970994,8.57938091819192,9.01796051593293,8.832023250670662,9.331019119271325
1.0471285480508996,8.759873915821977,9.044037910193763,8.541007481874013,8.978740349769941,8.795288875394636,9.29278694499289
1.096478196143185,8.719552990383015,9.005083168086966,8.50154824765174,8.93755773311429,8.756654823020618,9.253511513153313
1.1481536214968828,8.6776625007939,8.96461316946243,8.460949295808655,8.894375705779145,8.718307840031256,9.210918498893603
1.202264434617413,8.634156262406517,8.922583387581337,8.418681017908494,8.84963150690454,8.675876686878912,9.169290088283763
1.2589254117941673,8.588987975600157,8.87894918283715,8.374988035795122,8.802987915405192,8.63281306123313,9.125085304441171
1.318256738556407,8.542112154053898,8.833666725438544,8.328476444305581,8.755747863802215,8.588379435139803,9.078954015737285
1.3803842646028848,8.493482338155832,8.786691202652749,8.280571608425712,8.706393067885953,8.542287402061437,9.031095003244062
1.4454397707459274,8.443054589893,8.737980306926548,8.231287618908613,8.654821560877387,8.494498136025692,8.981462477827405
1.5135612484362082,8.390783104395693,8.687489840034477,8.180242930450147,8.601323278341239,8.44506704003466,8.929912640034294
1.5848931924611136,8.336625638685483,8.635179133782259,8.127334757022593,8.545916520348372,8.39366228199661,8.876695985567908
1.6595869074375607,8.280536256275841,8.581003785896767,8.073035980465514,8.488036532086168,8.340297569897949,8.821710001895585
1.7378008287493754,8.222475285937524,8.524925609401636,8.016030169218093,8.428920402656955,8.28493051228238,8.764920706520893
1.8197008586099834,8.1624031064334,8.466906407275681,7.955529525567792,8.369276687299008,8.228430978969225,8.705381835582138
1.9054607179632472,8.100279590941657,8.406907406111804,7.893370929309689,8.307188252573626,8.169652854705836,8.644161957517772
1.9952623149688795,8.036068921977845,8.344894059593297,7.8304077378498755,8.241730106105816,8.108373903908506,8.58141421527809
2.0892961308540396,7.9697361405231675,8.280832585509794,7.764424867950011,8.175047413096324,8.046072581670535,8.515592589349053
2.1877616239495525,7.9012507774061405,8.214693584384635,7.6964445824121075,8.106056972400173,7.981280918530192,8.448106250239078
2.290867652767773,7.830583215060576,8.146448387872024,7.6262323226268,8.034934107494353,7.912345589860157,8.38055118588389
2.3988329190194904,7.757709950346104,8.076074307657654,7.557511990142341,7.957907910549867,7.841791725252546,8.310356890062762
2.51188643150958,7.682610747431948,8.003551773923977,7.484379270206483,7.880842224657413,7.770072354974033,8.237031192873921
2.6302679918953817,7.60526505892322,7.928860741634028,7.407790962345826,7.802739155500615,7.69682574769694,8.160895735571115
2.7542287033381663,7.525659354028457,7.851988003522055,7.329019190721576,7.722299517335339,7.6193509198618985,8.08462508718221
2.884031503126606,7.443782304853995,7.772922360982072,7.249205871460968,7.638358738247022,7.540865647692581,8.004979074271564
3.019951720402016,7.3596290743131085,7.691658896463965,7.16521903639383,7.554039112232387,7.460134823716714,7.923182969211215
3.1622776601683795,7.273198495451211,7.608196137317023,7.078988152299566,7.467408838602857,7.378954535231679,7.837437739402367
