c [mM],best Homo,best Hetero,MC 90% Homo lo,MC 90% Homo hi,MC 90% Hetero lo,MC 90% Hetero hi
1.0,8.82133326829859,9.164577607475037,8.693999455755165,8.948667080842014,9.02763732304422,9.301517891905855
1.0471285480508996,8.768324960902731,9.113564891761108,8.640422835849668,8.896227085955795,8.975523062050385,9.25160672147183
1.096478196143185,8.713359696252835,9.060670302105,8.584265226550425,8.842454165955246,8.920772276278553,9.200568327931448
1.1481536214968828,8.65638846064398,9.005846713726001,8.525824012125716,8.786952909162244,8.863855427857677,9.147837999594325
1.202264434617413,8.597364479405753,8.949049198113363,8.46547531285302,8.729253645958487,8.806051894460891,9.092046501765834
1.2589254117941673,8.536242756941132,8.890234552311076,8.401657276064597,8.670828237817666,8.745820514564368,9.034648590057785
1.318256738556407,8.472977756480791,8.829358967102964,8.33516928911151,8.610786223850072,8.683925380892966,8.974792553312962
1.3803842646028848,8.40752632754763,8.766380942087318,8.266416287310987,8.548636367784274,8.619261419188472,8.913500464986164
1.4454397707459274,8.339845628512652,8.701259195024928,8.195626626335953,8.484064630689351,8.552746251811422,8.849772138238434
1.5135612484362082,8.269899134360307,8.633958655590947,8.122367762878197,8.417430505842416,8.483723553449229,8.784193757732664
1.5848931924611136,8.197652310569604,8.564446124460009,8.047046066188871,8.348258554950336,8.412131757567376,8.716760491352641
1.6595869074375607,8.123071599913605,8.492689244562786,7.968947929121458,8.27719527070575,8.337339899774198,8.648038589351374
1.7378008287493754,8.04612679587865,8.41865885826431,7.890142697472032,8.202110894285266,8.259859786152273,8.577457930376347
1.8197008586099834,7.96679035834008,8.342328306164964,7.80739236890762,8.126188347772539,8.180244209912503,8.504412402417424
1.9054607179632472,7.885039200016127,8.263675196126083,7.722748979961038,8.047329420071216,8.09841391482571,8.428936477426458
1.9952623149688795,7.800854591872958,8.182681290790919,7.633707467749691,7.968001715996225,8.014032419277848,8.35133016230399
2.0892961308540396,7.714220640871744,8.09933096710799,7.54342212250033,7.885019159243158,7.9275126683332005,8.27114926588278
2.1877616239495525,7.625126218889348,8.013613126823886,7.4514479799525075,7.798804457826189,7.839133281482306,8.188092972165466
2.290867652767773,7.533568324866241,7.925524540154443,7.355360680797963,7.7117759689345196,7.747780040764933,8.103269039543953
2.3988329190194904,7.439546832281839,7.835064574909846,7.259005048124735,7.620088616438943,7.65529591964609,8.014833230173602
2.51188643150958,7.343065343021268,7.742236032332955,7.158317561214885,7.5278131248276505,7.558939824965708,7.925532239700202
2.6302679918953817,7.244138840157939,7.647052782390023,7.05629584223719,7.431981838078689,7.460421889566176,7.833683675213871
2.7542287033381663,7.142784584834246,7.549530643929021,6.951734684939467,7.333834484729024,7.359324631083539,7.739736656774503
2.884031503126606,7.039025015341505,7.449690268056483,6.843970738731176,7.234079291951833,7.255439351080277,7.6439411850326895
3.019951720402016,6.932896069143381,7.347565445741303,6.733838306114075,7.131953832172687,7.149833404334872,7.545297487147733
3.1622776601683795,6.824436844048062,7.243192756126552,6.623530363218752,7.0253433248773725,7.043181807487287,7.443203704765817
3.311311214825911,6.713695982815524,7.136617940119784,6.50839966368946,6.9189923019415875,6.933883239590139,7.339352640649429
3.4673685045253166,6.600731354936333,7.0278955732863295,6.393565601112198,6.807897108760469,6.822306273912268,7.233484872660391
3.630780547701014,6.485604250737821,6.917083253488854,6.27453119636603,6.6966773051096125,6.709270551656708,7.124895955321
3.8018939632056115,6.368387761115658,6.804249976852606,6.154028158371674,6.582747363859641,6.593456395941517,7.015043557763696
3.9810717055349722,6.2491657671807825,6.6894751266158385,6.0309991822561475,6.467332352105418,6.475948002450414,6.903002250781263
4.168693834703354,6.128025213532712,6.572840748827792,5.907823476561218,6.3482269505042055,6.357328013699248,6.788353483956336
4.36515832240166,6.005058345340487,6.454433795302127,5.781556531823613,6.228560158857361,6.237680194343906,6.671187396260348
4.570881896148751,5.880365564529343,6.33434898931906,5.653878716560186,6.106852412498499,6.114840038598345,6.553857940039775
4.786300923226384,5.754076881255447,6.212710290415492,5.5259131350761885,5.982240627434705,5.991497661414042,6.4339229194169425
5.011872336272724,5.62638359390772,6.089702591614357,5.3950215265055546,5.8577456613098855,5.8658341574993385,6.313571025729375
5.248074602497725,5.497415746663767,5.965449198181594,5.263393929376972,5.731437563950563,5.740712889836724,6.190185506526465
5.495408738576245,5.367314667330891,5.840084390646792,5.1319455191371635,5.602683815524619,5.614180511260719,6.065988270032865
5.7543993733715695,5.236188210943468,5.713708697502849,4.999385720837372,5.472990701049564,5.4865142899802395,5.940903105025458
6.025595860743578,5.104158747019115,5.586436915366647,4.866140630533447,5.342176863504783,5.358983986753569,5.813889843979726
6.309573444801933,4.971366617398549,5.458401603338437,4.732647396869464,5.210085837927634,5.231198448009489,5.6856047586673855
6.606934480075961,4.837951298414258,5.329734285050002,4.598278221938939,5.077624374889577,5.101967099146597,5.557501470953406
6.918309709189364,4.704050635771438,5.20056472646316,4.462387078455755,4.94571419308712,4.972996276466416,5.4281331764599035
7.244359600749901,4.569824912345768,5.0710450492366475,4.328207734713077,4.81144208997846,4.844294262747758,5.297795835725537
