2.884031503	7.328626182	7.443782305	7.558938428	7.640445633	7.772922361	7.905399089	-0.349447291	-0.329140056	-0.308832822	6.919718502	7.039025015	7.158331528	7.333005836	7.449690268	7.566374701	-0.427790758	-0.410665253	-0.393539748
3.01995172	7.244491599	7.359629074	7.47476655	7.559174975	7.691658896	7.824142818	-0.352675343	-0.332029822	-0.311384302	6.811658079	6.932896069	7.054134059	7.227864059	7.347565446	7.467266832	-0.432170252	-0.414669377	-0.397168501
3.16227766	7.158886112	7.273198495	7.387510879	7.476208089	7.608196137	7.740184186	-0.356072075	-0.334997642	-0.313923209	6.699954291	6.824436844	6.948919397	7.121495697	7.243192756	7.364889815	-0.43664115	-0.418755912	-0.400870674
3.311311215	7.070167847	7.184495708	7.298823569	7.390278372	7.522538677	7.654798983	-0.359492144	-0.338042969	-0.316593794	6.58710958	6.713695983	6.840282385	7.012882667	7.13661794	7.260353214	-0.441197175	-0.422921957	-0.40464674
3.467368505	6.979319678	7.093530234	7.20774079	7.303072773	7.434695236	7.566317699	-0.362962688	-0.341165002	-0.319367316	6.471931008	6.600731355	6.729531702	6.902642232	7.027895573	7.153148914	-0.445851279	-0.427164218	-0.408477158
3.630780548	6.885917732	7.000319316	7.114720899	7.213519623	7.344681985	7.475844346	-0.366498463	-0.344362669	-0.322226875	6.355325841	6.485604251	6.615882661	6.789354346	6.917083253	7.044812161	-0.450545447	-0.431479003	-0.412412559
3.801893963	6.790638493	6.904883645	7.019128797	7.121584856	7.25251826	7.383451664	-0.370120906	-0.347634616	-0.325148325	6.236608787	6.368387761	6.500166735	6.675087496	6.804249977	6.933412458	-0.455366328	-0.435862216	-0.416358104
3.981071706	6.693594756	6.807251476	6.920908195	7.027233014	7.158230666	7.289228318	-0.373976662	-0.35097919	-0.327981718	6.115677797	6.249165767	6.382653738	6.558372767	6.689475127	6.820577486	-0.460253979	-0.440309359	-0.42036474
4.168693835	6.595334689	6.707459802	6.819584915	6.931344187	7.061854236	7.192364284	-0.377865924	-0.354394433	-0.330922943	5.992880502	6.128025214	6.263169925	6.440235907	6.572840749	6.70544559	-0.465223607	-0.444815535	-0.424407463
4.365158322	6.493365862	6.605550701	6.717735539	6.832760404	6.96342877	7.094097137	-0.381860573	-0.357878069	-0.333895566	5.867765158	6.005058345	6.142351532	6.320547687	6.454433795	6.588319904	-0.470249949	-0.44937545	-0.428500951
4.570881896	6.390462495	6.501576418	6.612690341	6.733250956	6.863003914	6.992756871	-0.385902083	-0.361427495	-0.336952908	5.741790336	5.880365565	6.018940793	6.199070978	6.334348989	6.469627001	-0.475360217	-0.453983425	-0.432606633
