c [mM],best recog (Mg),best recog (Ca),MC 98% recog lo (Mg),MC 98% recog hi (Mg),MC 98% recog lo (Ca),MC 98% recog hi (Ca)
152.0408163265306,-0.5517331448620078,-0.6545691034248002,-0.824691562128715,-0.27877472759530053,-0.8020261897165928,-0.5071120171330077
156.9387755102041,-0.5524372564672162,-0.6552224119322454,-0.8260096172680447,-0.2788648956663877,-0.8028097105079726,-0.5076351133565182
161.83673469387756,-0.5531060055075998,-0.6558413580189599,-0.8272530558808557,-0.27895895513434393,-0.8035507503501007,-0.5081319656878192
166.73469387755102,-0.5537419756904973,-0.6564285745330052,-0.828428033028633,-0.27905591835236165,-0.8042526708771758,-0.5086044781888346
171.6326530612245,-0.5543475065427517,-0.6569864329563857,-0.829540045569509,-0.2791549675159943,-0.8049184883431305,-0.5090543775696409
176.53061224489795,-0.554924721399984,-0.657517074937501,-0.8305940177733602,-0.2792554250266077,-0.8055509168452855,-0.5094832330297165
181.42857142857144,-0.5554755516601739,-0.6580224393831151,-0.8315943739228725,-0.27935672939747536,-0.8061524052181379,-0.5098924735480923
186.3265306122449,-0.5560017578658827,-0.6585042858197712,-0.832545100149743,-0.27945841558202233,-0.8067251686525974,-0.510283402986945
191.22448979591837,-0.5565049480850335,-0.6589642146082939,-0.833449797322009,-0.27956009884805794,-0.8072712158995838,-0.510657213317004
196.12244897959184,-0.5569865939828182,-0.6594036844933986,-0.8343117264567685,-0.2796614615088679,-0.8077923727608062,-0.511014996225991
201.0204081632653,-0.5574480449139814,-0.6598240278880949,-0.8351338478616441,-0.27976224196631855,-0.8082903024445269,-0.5113577533316629
205.9183673469388,-0.5578905403124974,-0.6602264642258087,-0.8359188549919258,-0.27986222563306906,-0.8087665232636632,-0.5116864051879542
210.81632653061226,-0.5583152206125463,-0.6606121116584971,-0.8366692038369443,-0.2799612373881484,-0.8092224240722701,-0.5120017992447241
215.71428571428572,-0.5587231368988701,-0.6609819973343214,-0.8373871385091567,-0.2800591352885835,-0.8096592777704401,-0.5123047168982027
220.6122448979592,-0.5591152594548494,-0.6613370664515932,-0.8380747135960296,-0.2801558053136692,-0.8100782531537607,-0.5125958797494257
225.51020408163265,-0.5594924853517371,-0.6616781902552731,-0.8387338137423859,-0.28025115696108843,-0.810480425339259,-0.5128759551712871
230.40816326530611,-0.5598556452016763,-0.6620061731170019,-0.8393661708552398,-0.28034511954811275,-0.8108667849633666,-0.5131455612706373
235.3061224489796,-0.5602055091795783,-0.6623217588186727,-0.8399733792610677,-0.28043763909808894,-0.8112382463173462,-0.5134052713199992
240.20408163265307,-0.5605427924042381,-0.6626256361419136,-0.8405569090941096,-0.28052867571436657,-0.8115956545606478,-0.5136556177231795
245.10204081632654,-0.560868159756517,-0.6629184438511273,-0.8411181181518672,-0.28061820136116683,-0.8119397921317929,-0.5138970955704617
250.0,-0.5611822302018838,-0.6632007751453761,-0.8416582624186206,-0.280706197985147,-0.8122713844590601,-0.5141301658316921
