c [mM],best Homo,best Hetero,MC 75% Homo lo,MC 75% Homo hi,MC 75% Hetero lo,MC 75% Hetero hi
1.0,8.798670717062425,9.081521184970994,8.657157233479685,8.940184200645165,8.920120637425228,9.24292173251676
1.0471285480508996,8.759873915821977,9.044037910193763,8.618473449421373,8.901274382222581,8.882856762985103,9.205219057402424
1.096478196143185,8.719552990383015,9.005083168086966,8.579410581384408,8.859695399381621,8.844273337311161,9.16589299886277
1.1481536214968828,8.6776625007939,8.96461316946243,8.538034209683497,8.817290791904304,8.804673948626293,9.124552390298566
1.202264434617413,8.634156262406517,8.922583387581337,8.493614247961242,8.774698276851792,8.763526879262438,9.081639895900237
1.2589254117941673,8.588987975600157,8.87894918283715,8.448716919895054,8.72925903130526,8.719868596187004,9.038029769487297
1.318256738556407,8.542112154053898,8.833666725438544,8.402179165290496,8.6820451428173,8.675537550366036,8.991795900511052
1.3803842646028848,8.493482338155832,8.786691202652749,8.354248316431407,8.632716359880257,8.628821019723423,8.944561385582075
1.4454397707459274,8.443054589893,8.737980306926548,8.303853067732971,8.58225611205303,8.580114382364778,8.895846231488319
1.5135612484362082,8.390783104395693,8.687489840034477,8.252000846465863,8.529565362325522,8.529939610331112,8.845040069737841
1.5848931924611136,8.336625638685483,8.635179133782259,8.19834567774187,8.474905599629096,8.477511369775035,8.792846897789483
1.6595869074375607,8.280536256275841,8.581003785896767,8.143630219444725,8.417442293106957,8.423572369734204,8.73843520205933
1.7378008287493754,8.222475285937524,8.524925609401636,8.086765463880813,8.358185107994235,8.367857057663187,8.681994161140086
1.8197008586099834,8.1624031064334,8.466906407275681,8.027700635016568,8.297105577850232,8.310074791446768,8.623738023104595
1.9054607179632472,8.100279590941657,8.406907406111804,7.96662547794917,8.233933703934145,8.250514530576389,8.56330028164722
1.9952623149688795,8.036068921977845,8.344894059593297,7.901792037020675,8.170345806935016,8.188845140672788,8.500942978513807
2.0892961308540396,7.9697361405231675,8.280832585509794,7.835175851651104,8.10429642939523,8.125991584238609,8.435673586780979
2.1877616239495525,7.9012507774061405,8.214693584384635,7.767816930535933,8.034684624276348,8.060689900912047,8.368697267857224
2.290867652767773,7.830583215060576,8.146448387872024,7.697400102159829,7.9637663279613236,7.993598009525863,8.299298766218184
2.3988329190194904,7.757709950346104,8.076074307657654,7.625256125815281,7.890163774876927,7.924518723620301,8.227629891695006
2.51188643150958,7.682610747431948,8.003551773923977,7.550022213118111,7.815199281745785,7.852033112377087,8.155070435470869
2.6302679918953817,7.60526505892322,7.928860741634028,7.473718298000021,7.7368118198464195,7.776790306775751,8.080931176492307
2.7542287033381663,7.525659354028457,7.851988003522055,7.394768668973433,7.6565500390834815,7.699920018586038,8.004055988458072
2.884031503126606,7.443782304853995,7.772922360982072,7.3127449764381165,7.574819633269874,7.621792224323012,7.924052497641132
3.019951720402016,7.3596290743131085,7.691658896463965,7.229055706629534,7.490202441996683,7.540586693151527,7.842731099776403
3.1622776601683795,7.273198495451211,7.608196137317023,7.142800867593645,7.403596123308778,7.457495355671305,7.7588969189627415
3.311311214825911,7.184495708056717,7.522538677105745,7.054112138656375,7.3148792774570595,7.371954593025664,7.673122761185826
3.4673685045253166,7.0935302340792665,7.434695236091422,6.964642316957739,7.222418151200794,7.285173107529945,7.584217364652898
3.630780547701014,7.00031931566118,7.344681984872966,6.871405150507347,7.129233480815013,7.195736733574833,7.493627236171099
3.8018939632056115,6.904883644647602,7.252518260254711,6.776699687123621,7.033067602171583,7.10423545130726,7.400801069202163
3.9810717055349722,6.807251475826586,7.158230665807895,6.679131246104111,6.935371705549061,7.010341497865848,7.306119833749942
4.168693834703354,6.707459802069339,7.061854235522391,6.5795580663148225,6.8353615378238555,6.913790909441685,7.209917561603097
4.36515832240166,6.605550700779204,6.9634287701921735,6.477660227716191,6.733441173842216,6.816064260757083,7.110793279627264
4.570881896148751,6.501576418388373,6.863003913513442,6.3733175238685025,6.629835312908243,6.715120642520235,7.0108871845066485
4.786300923226384,6.395596062730659,6.760635837965351,6.2673942385144255,6.523797886946893,6.613193040714453,6.908078635216249
5.011872336272724,6.287671200440592,6.656382837862424,6.159716691917124,6.415625708964059,6.510451420308236,6.802314255416611
5.248074602497725,6.177872587349726,6.550312057781018,6.050391422001748,6.305353752697704,6.404646250711244,6.695977864850792
5.495408738576245,6.066285055862401,6.442504380561114,5.939329743552366,6.193240368172435,6.297844672525839,6.5871640885963885
5.7543993733715695,5.952996343549988,6.333043259323633,5.825916340463982,6.080076346635995,6.1886720908364765,6.477414427810789
6.025595860743578,5.838101200742285,6.222018831459746,5.711051839548812,5.965150561935758,6.078002008611666,6.366035654307826
6.309573444801933,5.72169896131372,6.109525498938538,5.595200423063148,5.848197499564292,5.965601590840707,6.253449407036369
6.606934480075961,5.603898175279072,5.99566657366178,5.477942365215517,5.729853985342627,5.852214839849156,6.139118307474405
6.918309709189364,5.484869892885726,5.880607577626999,5.359744691279979,5.609995094491473,5.738864752202625,6.022350403051373
7.244359600749901,5.364766021124451,5.764494618850142,5.240951497422053,5.488580544826849,5.623662542486921,5.905326695213363
7.5857757502918375,5.24371932207933,5.6474544124486314,5.120866686099313,5.366571958059347,5.507240874812664,5.7876679500845984
7.943282347242816,5.121848583695595,5.529599477391255,5.000159826924237,5.243537340466953,5.390117317494185,5.669081637288325
8.31763771102671,4.999272277364542,5.411041823186595,4.878687032500766,5.119857522228319,5.2725895201509,5.5494941262222905
8.709635899560807,4.876125731858384,5.291910155858968,4.757276710250784,4.994974753465984,5.15450411994502,5.429316191772916
9.120108393559097,4.752536498173826,5.172325277530214,4.634783348965181,4.870289647382471,5.036144571519136,5.308505983541291
9.549925860214358,4.628641096896791,5.052416870923958,4.512545443332607,4.744736750460975,4.917156263120207,5.187677478727709
10.0,4.504584864750564,4.9323233851061765,4.390053518458792,4.619116211042336,4.797738979623183,5.06690779058917
14.89795918367347,3.445992707950391,3.9060223689053615,3.3500218832872144,3.541963532613568,3.7853145761200957,4.026730161690628
19.79591836734694,2.7416489833641275,3.2210828168087815,2.660032923379295,2.82326504334896,3.110745622508028,3.331420011109535
24.693877551020407,2.2430844209792484,2.7348234183739826,2.1729977339770135,2.3131711079814834,2.632633376775889,2.837013459972076
29.591836734693878,1.8737703068127152,2.3736420506999747,1.8135762890852831,1.9339643245401472,2.2763614827189604,2.470922618680989
34.48979591836735,1.590443055331912,2.0959322339065167,1.5387319691555972,1.6421541415082268,2.0007259944735285,2.191138473339505
39.38775510204081,1.3669618462383368,1.8771413773692436,1.3227203110484522,1.4112033814282214,1.7841845123874491,1.970098242351038
44.285714285714285,1.1866428042884873,1.7009838840056564,1.1484448892979662,1.2248407192790085,1.607903017042791,1.7940647509685217
49.183673469387756,1.0383846607046499,1.556436792164439,1.0047040120455395,1.0720653093637602,1.4637543684220393,1.6491192159068389
54.08163265306123,0.914528128725884,1.4359057769962458,0.8841630279802233,0.9448932294715446,1.3444794988663218,1.5273320551261698
58.9795918367347,0.809642535446474,1.3340141914017403,0.7809233629533382,0.8383617079396098,1.2426540762956122,1.4253743065078683
63.87755102040816,0.7197661444370693,1.246845349642726,0.6927818006579496,0.7467504882161891,1.1546525170375672,1.339038182247885
68.77551020408163,0.6419525829757102,1.1714905740615489,0.6157113144896373,0.6681938514617831,1.0778408006134415,1.2651403475096563
73.6734693877551,0.5739679395343047,1.105747622120675,0.5479308111214619,0.6000050679471475,1.0111535494599067,1.2003416947814434
78.57142857142857,0.5140904631042011,1.0479214691157757,0.48853747012644555,0.5396434560819567,0.9532480840406807,1.1425948541908706
83.46938775510205,0.4609754566036699,0.9966900800714233,0.43506947112200367,0.4868814420853361,0.9013182712856103,1.0920618888572364
88.36734693877551,0.4135578797546269,0.9510077234917591,0.38733736918769557,0.4397783903215582,0.8550321142260665,1.0469833327574518
93.26530612244898,0.3709731813597381,0.9100263789815477,0.34368819460218036,0.39825816811729586,0.8130030267679148,1.0070497311951807
98.16326530612245,0.33253039980916466,0.8730693042381987,0.30522026268561586,0.35984053693271345,0.7752221373083693,0.9709164711680282
103.06122448979592,0.297661355266154,0.8395806065513103,0.26940220028619155,0.32592051024611646,0.7409281056921965,0.9382331074104241
107.9591836734694,0.2658949906733059,0.8090998933524682,0.23746254961613833,0.2943274317304735,0.7101710558721053,0.9080287308328312
112.85714285714286,0.23683858299852467,0.7812437370917515,0.20794036933610627,0.2657367966609431,0.681523210369795,0.8809642638137081
117.75510204081633,0.21016532834827295,0.7556934690649073,0.18069024488622631,0.2396404118103196,0.6556174350659129,0.8557695030639018
122.6530612244898,0.1855981202438044,0.7321791302046421,0.1557005570909562,0.2154956833966526,0.6319071882822526,0.8324510721270316
127.55102040816327,0.16289806295918163,0.7104681276521849,0.13205925623913095,0.19373686967923232,0.6103281097221142,0.8106081455822557
132.44897959183675,0.1418613146153116,0.690362197303271,0.1105862971437499,0.1731363320868733,0.5901952969426797,0.7905290976638623
137.3469387755102,0.1223137693323002,0.6716921860165308,0.09063888938170195,0.15398864928289846,0.5711169081238798,0.7722674639091818
142.24489795918367,0.10410510697688125,0.6543121855299603,0.07182124426438874,0.13638896968937375,0.553050837103455,0.7555735339564655
147.14285714285714,0.08710431152107478,0.6380951219197986,0.05407401535962375,0.12013460768252582,0.5361308138203007,0.7400594300192964
152.0408163265306,0.07119698916691242,0.6229301340289202,0.03751436474476566,0.10487961358905917,0.5207329180331178,0.7251273500247225
156.9387755102041,0.05628093578316262,0.6087181922503788,0.02207466717357187,0.09048720439275337,0.5054621472735654,0.7119742372271922
161.83673469387756,0.04226729688920772,0.5953733023968075,0.007581314969682618,0.07695327880873282,0.49144954659225104,0.699297058201364
166.73469387755102,0.029077725567726365,0.5828197012582237,-0.006095663431332166,0.0642511145667849,0.4783102402037571,0.6873291623126903
171.6326530612245,0.016642427598305698,0.5709899341410574,-0.018923573992769005,0.0522084291893804,0.4661998350348838,0.6757800332472309
176.53061224489795,0.004899224984889816,0.5598239463848738,-0.03119470421799886,0.04099315418777849,0.45466525311147765,0.6649826396582699
181.42857142857144,-0.006207493039347423,0.5492680586208265,-0.04275333135616366,0.030338345277468814,0.44362221179429695,0.6549139054473561
186.3265306122449,-0.016726853851781964,0.5392749040141007,-0.053658134791915724,0.020204427088351795,0.43330750628926196,0.6452423017389395
191.22448979591837,-0.02670353501192224,0.5298014130731112,-0.06405435403050719,0.010647284006662705,0.42363448213101673,0.6359683440152057
196.12244897959184,-0.03617726699653234,0.5208093269862859,-0.0739980238704101,0.0016434898773454165,0.4143535236372604,0.6272651303353114
201.0204081632653,-0.04518527009950546,0.5122627748144759,-0.08336893275860713,-0.00700160744040379,0.4057943560207433,0.6187311936082085
205.9183673469388,-0.0537610508733124,0.504129489439185,-0.0924137919758673,-0.0151083097707575,0.3977849290465001,0.6104740498318699
210.81632653061226,-0.06193454690106526,0.4963806737114811,-0.10098471044819346,-0.022884383353937054,0.38998169214543055,0.6027796552775316
215.71428571428572,-0.06973298852492471,0.4889901483739454,-0.10900396651642275,-0.030462010533426676,0.3823532506937325,0.5956270460541583
220.6122448979592,-0.07718116347023107,0.48193409598461834,-0.11671904301371683,-0.03764328392674532,0.3750573762755137,0.588810815693723
225.51020408163265,-0.08430169807326049,0.47519078727847663,-0.12401808540345194,-0.04458531074306904,0.3681444912104518,0.5822370833465015
230.40816326530611,-0.09111549106835826,0.46874015413331804,-0.131055483808435,-0.0511754983282815,0.3613275790439078,0.5761527292227283
235.3061224489796,-0.0976413781960388,0.46256413098353955,-0.1379113553890463,-0.057371401003031286,0.35484968809335693,0.5702785738737222
240.20408163265307,-0.10389676369760092,0.4566460287066372,-0.14448641282378194,-0.06330711457141991,0.34888510352712243,0.5644069538861519
245.10204081632654,-0.1098976434758181,0.45097051628069895,-0.1507992872431193,-0.06899599970851689,0.34320279396110553,0.5587382386002924
250.0,-0.11565935175316833,0.4455228784487155,-0.15680853123812144,-0.07451017226821521,0.33766994283291274,0.5533758140645183
