c [mM],best Homo,best Hetero,MC 98% Homo lo,MC 98% Homo hi,MC 98% Hetero lo,MC 98% Hetero hi
4.786300923226384,5.754076881255447,6.212710290415492,5.43167532293803,6.076478439572863,5.900751349498397,6.524669231332587
5.011872336272724,5.62638359390772,6.089702591614357,5.301180410030599,5.951586777784841,5.77634709909574,6.403058084132973
5.248074602497725,5.497415746663767,5.965449198181594,5.169421930428837,5.825409562898698,5.650081793053154,6.2808166033100346
5.495408738576245,5.367314667330891,5.840084390646792,5.036936204508195,5.697693130153588,5.522792795361934,6.157375985931651
5.7543993733715695,5.236188210943468,5.713708697502849,4.90338616755111,5.5689902543358265,5.396557902644588,6.03085949236111
6.025595860743578,5.104158747019115,5.586436915366647,4.770237384575759,5.438080109462471,5.269322402028064,5.903551428705231
6.309573444801933,4.971366617398549,5.458401603338437,4.636790206873911,5.3059430279231865,5.139647043716459,5.777156162960416
6.606934480075961,4.837951298414258,5.329734285050002,4.503068681510319,5.172833915318197,5.010577774916484,5.648890795183519
6.918309709189364,4.704050635771438,5.20056472646316,4.369206330801446,5.03889494074143,4.882345795121933,5.518783657804387
7.244359600749901,4.569824912345768,5.0710450492366475,4.235387904015109,4.9042619206764275,4.753986150788895,5.3881039476843995
7.5857757502918375,4.435438321742824,4.9413312520590775,4.101051450241696,4.7698251932439515,4.625406048660952,5.257256455457203
7.943282347242816,4.301042367294928,4.811566659122159,3.967441653630865,4.63464308095899,4.496732218676791,5.126401099567526
8.31763771102671,4.16678886299609,4.68189497168592,3.8358089217874,4.49776880420478,4.36930999662924,4.9944799467426
8.709635899560807,4.032842404377926,4.552472790151839,3.7039431992432865,4.361741609512566,4.242251699397902,4.862693880905776
9.120108393559097,3.899356158934929,4.423445455637386,3.5727511343683744,4.225961183501483,4.115337841131948,4.731553070142823
9.549925860214358,3.7664861610346443,4.294961395356296,3.442647837789268,4.09032448428002,3.989447906648056,4.600474884064536
10.0,3.634394073980652,4.167174933837022,3.3136422605076135,3.955145887453691,3.8642939302430497,4.4700559374309945
14.89795918367347,2.5449008176910377,3.1106700841719466,2.264445447472728,2.8253561879093474,2.8465985444598982,3.374741623883995
19.79591836734694,1.856320362927752,2.439913071639497,1.6164022626343364,2.0962384632211677,2.218537178718513,2.6612889645604816
24.693877551020407,1.3859120501065252,1.9798502405862664,1.1808769588030554,1.590947141409995,1.7884313427843967,2.171269138388136
29.591836734693878,1.0463410665466792,1.6474497299411344,0.8709127389608873,1.2217693941324712,1.4779119309822817,1.816987528899987
34.48979591836735,0.7908884262964082,1.3981147016166575,0.639490518587195,0.9422863340056215,1.246996858624692,1.549232544608623
39.38775510204081,0.5924399569916656,1.2049346647945214,0.4613302227869429,0.7235496911963883,1.0672343270195346,1.3426350025695082
44.285714285714285,0.434225777574631,1.0512949642795562,0.32007666342266833,0.5483748917265936,0.9193433677537728,1.1832465608053395
49.183673469387756,0.3053787937049077,0.9264508726071838,0.2038847211736235,0.40687286623619195,0.7995203833475382,1.0533813618668295
54.08163265306123,0.19856522048987335,0.8231654634621015,0.10955261542394729,0.2875778255557994,0.7017966947849575,0.9445342321392455
58.9795918367347,0.10867043959112666,0.7364012630573309,0.026461435210865678,0.19087944397138762,0.6147745202207783,0.8580280058938835
63.87755102040816,0.03202271833361081,0.6625484420908574,-0.04245984705196518,0.1065052837191868,0.5420857435343571,0.7830111406473577
68.77551020408163,-0.03405830332086213,0.5989767144940021,-0.10235785724553684,0.034241250603812584,0.47778396943697865,0.7201694595510256
73.6734693877551,-0.09159017654585755,0.5437093658011154,-0.1548058823982541,-0.028374470693460996,0.42036332267538357,0.6670554089268472
78.57142857142857,-0.14211315770911925,0.4952397109349804,-0.19999340610773675,-0.08423290931050176,0.3708394936171989,0.6196399282527619
83.46938775510205,-0.18681942579709165,0.452403383281033,-0.24055625956881746,-0.13308259202536585,0.32941338797838005,0.575393378583686
88.36734693877551,-0.22664881795289915,0.4142837571630569,-0.27757308391868335,-0.17572455198711495,0.2906016354122379,0.5379658789138758
93.26530612244898,-0.2623528247177349,0.3801488490280711,-0.31133470844991745,-0.21337094098555234,0.2530206323026664,0.5072770657534758
98.16326530612245,-0.2945300294616464,0.3494165771458837,-0.34193828356443684,-0.247121775358856,0.21897007941321148,0.47986307487855595
103.06122448979592,-0.32367454344812474,0.3216068759539952,-0.3701238724951811,-0.2772252144010684,0.19047456559937762,0.45273918630861276
107.9591836734694,-0.3501925854011825,0.29632555149962236,-0.39638961853165455,-0.3039955522707104,0.16240998547744154,0.43024111752180316
112.85714285714286,-0.37441904022978045,0.2732480696800281,-0.42001804680655325,-0.32882003365300766,0.13713163103117254,0.4093645083288837
