c [mM],best Homo,best Hetero,MC 95% Homo lo,MC 95% Homo hi,MC 95% Hetero lo,MC 95% Hetero hi
181.42857142857144,-0.006207493039347423,0.5492680586208265,-0.07026976300560646,0.057854776926911614,0.3476649036507575,0.7508712135908955
186.3265306122449,-0.016726853851781964,0.5392749040141007,-0.08127564312667347,0.04782193542310954,0.33735464362910317,0.7411951643990983
191.22448979591837,-0.02670353501192224,0.5298014130731112,-0.09157915750327389,0.038172087479429406,0.327745874381185,0.7318569517650375
196.12244897959184,-0.03617726699653234,0.5208093269862859,-0.10178351115619719,0.029428977163132503,0.3188096715231269,0.7228089824494449
201.0204081632653,-0.04518527009950546,0.5122627748144759,-0.11129024148376802,0.020919701284757106,0.3103239945989288,0.714201555030023
205.9183673469388,-0.0537610508733124,0.504129489439185,-0.12032449472298365,0.01280239297635885,0.3018070537258308,0.7064519251525392
210.81632653061226,-0.06193454690106526,0.4963806737114811,-0.12887123650723004,0.0050021427050995215,0.2935082773726584,0.6992530700503038
215.71428571428572,-0.06973298852492471,0.4889901483739454,-0.13710195978390555,-0.002364017265943888,0.28598840542970394,0.6919918913181868
220.6122448979592,-0.07718116347023107,0.48193409598461834,-0.14501608248878115,-0.009346244451681002,0.2788250613715596,0.6850431305976771
225.51020408163265,-0.08430169807326049,0.47519078727847663,-0.15264461500665527,-0.015958781139865708,0.2719800391076508,0.6784015354493025
230.40816326530611,-0.09111549106835826,0.46874015413331804,-0.1596161792069422,-0.02261480292977429,0.2654359869318151,0.6720443213348211
235.3061224489796,-0.0976413781960388,0.46256413098353955,-0.16635302942905533,-0.028929726963022276,0.25916854417051843,0.6659597177965606
240.20408163265307,-0.10389676369760092,0.4566460287066372,-0.17306824697299844,-0.03472528042220341,0.25316106305161,0.6601309943616643
245.10204081632654,-0.1098976434758181,0.45097051628069895,-0.17972216569612692,-0.04007312125550927,0.24713415468028907,0.6548068778811088
250.0,-0.11565935175316833,0.4455228784487155,-0.18610776423931938,-0.045210939267017275,0.24130878589103108,0.6497369710063999
